date,year,month,day,etc_etId,etc_est,etr_agrimet,etr_etId,etr_est,etr_ce,etc_agrimet
7/9/16,2016,7,9,5.58,7.991840363,7.87,8.26,8.29,9.97,7.87
7/10/16,2016,7,10,4.57,4.526087761,4.32,4.57,4.53,3.90,5.59
7/11/16,2016,7,11,6.38,6.307754993,6.10,6.38,6.31,6.17,7.11
7/12/16,2016,7,12,7.4,7.357088089,7.11,7.4,7.36,8.10,7.62
7/13/16,2016,7,13,6.82,7.91735363,7.62,7.93,7.92,8.89,7.87
7/14/16,2016,7,14,5.61,7.969378948,8.13,8.43,8.45,9.83,8.13
7/15/16,2016,7,15,4.7,7.692064762,8.64,9.03,9.09,9.36,8.64
7/16/16,2016,7,16,4.04,7.090014458,9.14,9.46,9.55,10.32,9.40
7/17/16,2016,7,17,3.45,6.36212635,9.14,9.53,9.64,10.62,9.40
7/18/16,2016,7,18,2.87,5.525456429,8.64,9.13,9.21,10.35,8.89
7/19/16,2016,7,19,2.4,4.823917866,8.38,8.75,8.81,10.96,8.64
7/20/16,2016,7,20,2.2,4.563005447,8.89,9.17,9.26,10.97,9.14
7/21/16,2016,7,21,1.88,4.084129333,8.89,9.21,9.30,11.17,9.14
7/22/16,2016,7,22,1.87,4.376923084,10.41,11,11.14,13.59,10.16
7/23/16,2016,7,23,1.4,3.380730629,8.89,9.29,9.39,11.07,9.65
7/24/16,2016,7,24,1.15,2.869767189,8.13,8.57,8.63,9.72,8.89
7/25/16,2016,7,25,1.11,2.882847786,9.14,9.36,9.49,11.02,9.40
7/26/16,2016,7,26,0.99,2.649457932,9.14,9.62,9.76,9.64,9.14
7/27/16,2016,7,27,0.75,2.084405422,8.13,8.55,8.60,11.61,8.38
7/28/16,2016,7,28,0.66,1.907350421,8.64,8.95,9.05,11.81,8.64
7/29/16,2016,7,29,0.53,1.651012897,8.89,9.07,9.18,11.83,8.89
7/30/16,2016,7,30,0.41,1.279364586,8.13,8.19,8.31,9.83,7.87
7/31/16,2016,7,31,0.47,1.472732306,9.14,9.43,9.57,11.62,9.14
8/1/16,2016,8,1,0.44,1.335521579,8.38,8.79,8.90,10.39,8.89
8/2/16,2016,8,2,0.89,1.356412292,8.64,8.93,9.04,11.12,8.89
8/3/16,2016,8,3,0.67,1.601870537,10.41,10.5,10.68,10.97,10.67
8/4/16,2016,8,4,0.41,1.115124702,7.11,7.43,7.43,7.77,7.62
8/5/16,2016,8,5,0.35,1.102809548,7.11,7.18,7.35,8.91,6.86
8/6/16,2016,8,6,0.48,1.171920419,7.11,7.32,7.33,9.96,6.86
8/7/16,2016,8,7,0.37,1.283222795,8.13,8.46,8.55,11.28,8.13
8/8/16,2016,8,8,0.28,1.172589421,7.37,7.76,7.82,9.95,7.87
8/9/16,2016,8,9,0.25,1.163388252,7.62,7.7,7.76,8.70,8.13
8/10/16,2016,8,10,0.19,0.94084245,6.10,6.27,6.27,7.37,6.60
8/11/16,2016,8,11,0.22,1.216221452,7.87,8.03,8.11,9.94,7.62
8/12/16,2016,8,12,0.19,1.162924767,7.37,7.68,7.75,9.29,7.11
8/13/16,2016,8,13,0.17,1.16410923,7.37,7.68,7.76,8.60,7.11
8/14/16,2016,8,14,0.17,1.299765229,8.38,8.51,8.67,10.44,7.62
8/15/16,2016,8,15,0.13,1.106503725,7.11,7.29,7.38,8.58,6.86
8/16/16,2016,8,16,0.12,1.145953894,7.37,7.54,7.64,7.69,7.11
8/17/16,2016,8,17,0.09,0.993351281,6.35,6.51,6.62,7.70,6.10
8/18/16,2016,8,18,0.09,1.074759483,6.86,7.05,7.17,8.12,6.60
8/19/16,2016,8,19,0.09,1.107650042,7.11,7.32,7.38,8.40,7.37
8/20/16,2016,8,20,0.07,1.046443105,6.60,6.9,6.98,6.88,6.86
8/21/16,2016,8,21,0.08,1.19215703,7.62,7.8,7.95,11.25,7.37
8/22/16,2016,8,22,0.08,1.371027946,8.64,8.92,9.14,12.67,8.38
8/23/16,2016,8,23,0.07,1.312832952,8.38,8.59,8.75,11.10,8.64
8/24/16,2016,8,24,0.05,1.170822144,7.62,7.67,7.81,10.13,7.62
8/25/16,2016,8,25,0.04,1.11478126,7.11,7.32,7.43,7.32,7.11
8/26/16,2016,8,26,0.04,1.048910022,6.86,6.88,6.99,8.12,6.60
8/27/16,2016,8,27,0.04,1.105859756,7.11,7.26,7.37,10.07,6.60
8/28/16,2016,8,28,0.04,1.218541861,7.62,7.96,8.12,9.71,6.86
8/29/16,2016,8,29,0.03,1.056924462,6.86,6.9,7.05,8.25,6.10
8/30/16,2016,8,30,0.03,1.132602811,7.37,7.32,7.55,11.72,6.60
8/31/16,2016,8,31,0.25,0.948536456,6.10,6.18,6.32,10.66,5.59
9/1/16,2016,9,1,0.11,1.237537742,6.86,6.94,7.07,9.59,6.60
9/2/16,2016,9,2,0.04,0.836772501,5.08,5.35,5.47,8.03,5.33
9/3/16,2016,9,3,0.02,0.575030804,3.56,3.73,3.81,5.45,3.81
9/4/16,2016,9,4,1.08,0.40189299,2.54,2.65,2.67,1.87,3.05
9/5/16,2016,9,5,1.67,1.40394032,4.83,4.94,4.96,3.95,5.08
9/6/16,2016,9,6,0.72,0.952712238,4.57,4.68,4.75,5.40,4.32
9/7/16,2016,9,7,0.47,1.005092025,5.59,5.81,5.89,6.91,5.33
9/8/16,2016,9,8,0.27,1.062784553,6.60,6.7,6.84,8.65,6.10
9/9/16,2016,9,9,0.15,0.876624703,5.59,5.73,5.81,5.69,5.33
9/10/16,2016,9,10,0.12,0.847292423,5.33,5.59,5.64,5.41,5.33
9/11/16,2016,9,11,0.13,1.060069084,6.60,6.87,7.06,10.05,5.84
9/12/16,2016,9,12,0.06,0.568394065,3.56,3.69,3.79,5.09,3.56
9/13/16,2016,9,13,1.09,0.767929077,5.08,4.99,5.12,3.67,5.08
9/14/16,2016,9,14,0.82,0.67686075,2.54,2.71,2.73,1.70,2.79
9/15/16,2016,9,15,0.88,1.139213324,3.56,3.69,3.70,3.54,3.56
9/16/16,2016,9,16,0.66,1.052333474,4.32,4.43,4.48,3.70,4.06
9/17/16,2016,9,17,0.47,1.030035019,5.33,5.35,5.50,7.03,4.32
9/18/16,2016,9,18,0.34,1.107276082,6.35,6.62,6.85,7.73,5.08
9/19/16,2016,9,19,0.18,0.852590322,5.59,5.45,5.62,6.33,4.83
9/20/16,2016,9,20,0.16,0.871206522,5.59,5.58,5.79,6.69,5.08
9/21/16,2016,9,21,1.2,0.47463882,3.05,3.05,3.16,3.48,3.05
9/22/16,2016,9,22,0.56,0.278418481,0.76,0.82,1.00,-0.69,1.27
9/23/16,2016,9,23,1.47,1.031207323,2.03,2.09,2.35,0.07,2.29
9/24/16,2016,9,24,3.58,2.761180639,5.08,5.11,5.19,3.32,5.33
9/25/16,2016,9,25,2.75,1.141043067,3.81,3.93,4.02,3.80,3.56
9/26/16,2016,9,26,3.48,1.098024487,4.83,4.96,5.07,4.45,4.06
9/27/16,2016,9,27,2.49,0.956945419,5.33,5.35,5.49,4.73,4.57
9/28/16,2016,9,28,1.1,0.996146441,6.10,6.13,6.32,6.52,5.08
9/29/16,2016,9,29,0.34,0.893348157,5.59,5.61,5.89,6.05,4.32
9/30/16,2016,9,30,0.23,0.724005163,4.57,4.61,4.81,5.47,4.06
10/1/16,2016,10,1,0.14,0.680468678,4.06,4.08,4.25,5.04,3.81
10/2/16,2016,10,2,0.14,0.943868935,5.84,5.72,5.98,6.19,5.59
10/3/16,2016,10,3,0.1,0.862058043,5.33,5.36,5.54,4.93,5.84
10/4/16,2016,10,4,0.04,0.659940481,4.06,4.14,4.29,3.49,4.32
10/5/16,2016,10,5,0.27,0.475744754,3.05,3.01,3.11,3.06,3.05
10/6/16,2016,10,6,0.2,0.568845272,2.79,2.73,2.82,2.94,2.54
10/7/16,2016,10,7,0.24,0.68453294,3.30,3.38,3.52,4.11,2.79
10/8/16,2016,10,8,0.24,0.959045887,4.83,4.68,4.88,5.73,3.81
10/9/16,2016,10,9,0.14,0.827696741,4.32,4.29,4.47,5.19,3.30
10/10/16,2016,10,10,0.11,0.885516882,4.57,4.72,5.00,5.86,3.30
10/11/16,2016,10,11,0.04,0.642727673,3.56,3.61,3.77,3.47,3.56
10/12/16,2016,10,12,0.03,0.54017204,3.05,3.11,3.24,3.91,3.30
10/13/16,2016,10,13,0.05,0.50968802,3.05,2.95,3.11,3.90,2.54
10/14/16,2016,10,14,1.14,0.752807796,4.32,4.23,4.65,3.95,2.54
10/15/16,2016,10,15,0.9,0.71892637,2.54,2.53,2.67,2.73,2.03
10/16/16,2016,10,16,1.95,1.062899947,3.05,2.92,3.06,2.08,2.29
10/17/16,2016,10,17,4.28,3.19909215,7.11,6.11,6.48,2.22,5.59
10/18/16,2016,10,18,0.88,0.636825919,1.27,1.26,1.31,1.48,1.52
10/19/16,2016,10,19,1.62,1.40049684,2.29,2.31,2.46,2.03,2.29
10/20/16,2016,10,20,1.61,1.271813989,2.29,2.29,2.45,3.55,2.03
10/21/16,2016,10,21,1.91,1.369944692,2.79,2.73,2.89,4.37,2.29
10/22/16,2016,10,22,1.3,0.848729193,2.03,1.85,1.99,2.71,1.52
10/23/16,2016,10,23,1.91,1.192901373,2.79,2.76,2.99,4.72,2.29
10/24/16,2016,10,24,1.12,1.126801014,2.79,2.8,3.11,3.41,1.52
10/25/16,2016,10,25,1.32,0.973466635,2.03,1.89,2.07,2.62,1.78
10/26/16,2016,10,26,1.85,1.279748201,2.79,2.64,2.93,5.06,2.29
10/27/16,2016,10,27,1.02,0.872284532,2.03,2.02,2.21,3.93,1.52
10/28/16,2016,10,28,0.52,0.378123939,0.76,0.74,1.03,0.21,0.76
10/29/16,2016,10,29,1.36,1.122908354,2.03,1.94,2.11,1.96,2.03
10/30/16,2016,10,30,1.57,1.288762212,2.29,2.24,2.50,1.87,1.52
10/31/16,2016,10,31,1.37,1.346624494,2.03,1.95,2.12,2.79,1.78
11/1/16,2016,11,1,1.06,1.110664129,1.78,1.73,1.90,2.03,1.78
11/2/16,2016,11,2,1.24,1.203251004,2.03,2.03,2.22,2.60,2.03
11/3/16,2016,11,3,1.67,1.461581111,2.79,2.74,2.93,3.59,2.54
11/4/16,2016,11,4,0.91,1.215735674,2.54,2.49,2.71,3.88,2.03
11/5/16,2016,11,5,1.42,1.046470642,2.54,2.32,2.57,3.50,1.78
11/6/16,2016,11,6,1,0.826939523,2.03,1.94,2.21,2.52,1.52
11/7/16,2016,11,7,0.57,0.622644126,1.78,1.57,1.78,2.73,1.52
11/8/16,2016,11,8,0.87,1.104743004,3.30,3.04,3.33,4.18,2.54
11/9/16,2016,11,9,0.24,0.837018907,2.54,2.46,2.78,3.46,2.03
11/10/16,2016,11,10,0.17,0.726223767,2.54,2.28,2.59,3.45,1.78
11/11/16,2016,11,11,0.24,0.712075293,2.54,2.38,2.70,4.28,2.03
11/12/16,2016,11,12,0.06,0.438196987,1.78,1.54,1.76,2.99,1.27
11/13/16,2016,11,13,0.06,0.492084354,2.03,1.73,2.05,2.49,1.52
11/14/16,2016,11,14,0.08,0.59420687,2.29,2.17,2.58,2.82,1.78
11/15/16,2016,11,15,0.13,0.924186528,4.06,3.71,4.20,4.66,2.54
11/16/16,2016,11,16,0.1,0.537997186,2.54,2.45,2.62,1.18,2.54
11/17/16,2016,11,17,0.09,0.455512524,1.78,1.74,1.93,1.97,2.03
11/18/16,2016,11,18,0.12,0.618358791,2.54,2.46,2.71,2.99,2.03
11/19/16,2016,11,19,0.12,0.618415773,2.79,2.55,2.85,4.64,1.52
11/20/16,2016,11,20,0.08,0.510679185,2.29,2.13,2.46,4.50,1.02
11/21/16,2016,11,21,0.12,0.266468525,1.27,1.23,1.33,1.48,0.76
11/22/16,2016,11,22,0.12,0.401268899,1.52,1.35,1.63,2.04,1.27
11/23/16,2016,11,23,0.18,0.226886719,0.76,0.8,0.95,1.25,0.76
11/24/16,2016,11,24,0.28,0.474678397,1.27,1.23,1.47,2.04,1.02
11/25/16,2016,11,25,0.17,0.333153754,1.02,0.9,1.08,2.84,0.76
11/26/16,2016,11,26,0.34,0.652349174,2.03,1.96,2.17,3.42,1.02
11/27/16,2016,11,27,0.4,0.800254524,2.79,2.59,2.81,1.98,2.03
11/28/16,2016,11,28,0.33,0.412363619,1.52,1.43,1.55,0.90,1.27
11/29/16,2016,11,29,0.22,0.396945089,1.27,1.08,1.23,1.31,1.02
11/30/16,2016,11,30,0.18,0.383001149,1.02,1.05,1.22,1.33,0.76
12/1/16,2016,12,1,0.17,0.40634352,1.27,1.14,1.34,1.06,1.02
12/2/16,2016,12,2,0.1,0.279489726,0.76,0.77,0.95,1.30,0.76
12/3/16,2016,12,3,0.17,0.507404864,1.78,1.61,1.77,1.89,0.76
12/4/16,2016,12,4,0.51,0.752926469,2.54,2.53,2.75,1.89,1.27
12/5/16,2016,12,5,0.13,0.323200107,1.02,0.89,1.02,0.37,1.02
12/6/16,2016,12,6,0.05,0.14561142,0.51,0.4,0.47,0.81,0.76
12/7/16,2016,12,7,0.04,0.174225062,0.51,0.45,0.57,0.64,0.51
12/8/16,2016,12,8,0.03,0.153360769,0.51,0.48,0.51,1.24,0.51
12/9/16,2016,12,9,0.13,0.128573596,0.25,0.34,0.43,1.04,0.00
12/10/16,2016,12,10,0.06,0.145318747,0.25,0.15,0.33,0.37,0.00
12/11/16,2016,12,11,0.36,0.72343421,1.02,0.9,1.19,1.19,0.51
12/12/16,2016,12,12,0.48,0.840747774,1.27,1.22,1.45,1.65,1.02
12/13/16,2016,12,13,0.17,0.331196845,0.51,0.43,0.60,1.00,0.51
12/14/16,2016,12,14,0.09,0.145071536,0.25,0.22,0.27,0.86,0.25
12/15/16,2016,12,15,0.49,0.746653736,1.27,1.23,1.40,1.22,0.51
12/16/16,2016,12,16,0.2,0.369551241,0.51,0.51,0.59,-1.01,0.76
12/17/16,2016,12,17,0.33,0.613785267,0.76,0.81,0.91,0.61,1.02
12/18/16,2016,12,18,0.19,0.413381845,0.51,0.47,0.64,0.96,0.76
12/19/16,2016,12,19,0.25,0.456419379,0.76,0.61,0.72,0.94,0.51
12/20/16,2016,12,20,0.41,0.690120399,1.02,1.01,1.12,1.12,0.00
12/21/16,2016,12,21,0.22,0.503730834,0.51,0.55,0.73,0.32,0.25
12/22/16,2016,12,22,0.14,0.317320228,0.51,0.35,0.47,0.87,0.51
12/23/16,2016,12,23,0.24,0.440376133,0.51,0.6,0.67,1.67,0.51
12/24/16,2016,12,24,0.23,0.401967555,0.51,0.57,0.63,0.63,0.25
12/25/16,2016,12,25,0.57,0.995649993,1.52,1.42,1.54,0.65,1.27
12/26/16,2016,12,26,0.32,0.599625587,0.76,0.78,0.98,0.99,0.76
12/27/16,2016,12,27,0.26,0.426186532,0.76,0.64,0.73,1.29,0.51
12/28/16,2016,12,28,0.2,0.39173305,0.51,0.49,0.69,0.70,0.25
12/29/16,2016,12,29,0.33,0.520027936,0.76,0.79,0.93,1.13,0.76
12/30/16,2016,12,30,0.28,0.462369502,0.76,0.67,0.86,1.21,0.76
12/31/16,2016,12,31,0.06,0.15017435,0.25,0.14,0.29,0.70,0.25
1/1/17,2017,1,1,,0.170094848,0.25,,0.33,,0.25
1/2/17,2017,1,2,,0.195390627,0.25,,0.38,,0.25
1/3/17,2017,1,3,,0.133198544,0.25,,0.23,,0.25
1/4/17,2017,1,4,,0.257193536,0.25,,0.37,,0.25
1/5/17,2017,1,5,,0.630625069,0.76,,0.91,,1.02
1/6/17,2017,1,6,,0.338082671,0.51,,0.51,,0.51
1/7/17,2017,1,7,,0.650548398,1.02,,1.00,,0.76
1/8/17,2017,1,8,,1.086501122,1.27,,1.49,,0.00
1/9/17,2017,1,9,,1.086948395,1.27,,1.28,,0.00
1/10/17,2017,1,10,,0.991868079,1.02,,1.24,,0.25
1/11/17,2017,1,11,,1.216591597,1.27,,1.44,,0.76
1/12/17,2017,1,12,,0.469867617,0.51,,0.57,,0.76
1/13/17,2017,1,13,,0.596762717,0.76,,0.75,,0.76
1/14/17,2017,1,14,,0.446308106,0.51,,0.58,,0.76
1/15/17,2017,1,15,,0.239328265,0.25,,0.32,,0.51
1/16/17,2017,1,16,,0.368821293,0.51,,0.49,,0.51
1/17/17,2017,1,17,,0.653329551,0.76,,0.88,,0.76
1/18/17,2017,1,18,,0.700303733,1.02,,0.98,,0.25
1/19/17,2017,1,19,,0.237507597,0.25,,0.34,,0.00
1/20/17,2017,1,20,,0.818265319,0.76,,0.97,,0.25
1/21/17,2017,1,21,,0.644956827,0.76,,0.80,,0.51
1/22/17,2017,1,22,,1.298192978,1.52,,1.63,,0.76
1/23/17,2017,1,23,,0.441150218,0.51,,0.59,,0.51
1/24/17,2017,1,24,,0.252700239,0.25,,0.32,,0.51
1/25/17,2017,1,25,,0.318330109,0.25,,0.41,,0.51
1/26/17,2017,1,26,,0.425345957,0.51,,0.49,,0.51
1/27/17,2017,1,27,,0.163469419,0.25,,0.19,,0.51
1/28/17,2017,1,28,,0.380910516,0.51,,0.45,,0.51
1/29/17,2017,1,29,,0.582420409,0.76,,0.70,,0.76
1/30/17,2017,1,30,,0.427919447,0.51,,0.53,,0.51
1/31/17,2017,1,31,,0.526400864,0.51,,0.67,,0.25
2/1/17,2017,2,1,,0.557581782,0.76,,0.72,,0.25
2/2/17,2017,2,2,,0.706995726,1.02,,0.95,,0.51
2/3/17,2017,2,3,,1.544861436,2.03,,2.15,,1.52
2/4/17,2017,2,4,,1.484768987,2.03,,2.26,,0.51
2/5/17,2017,2,5,,0.957595766,1.52,,1.60,,0.51
2/6/17,2017,2,6,,1.440767407,2.29,,2.55,,1.27
2/7/17,2017,2,7,,0.363472879,0.76,,0.68,,0.76
2/8/17,2017,2,8,,0.767397225,1.02,,1.13,,0.76
2/9/17,2017,2,9,,1.11613977,1.02,,1.37,,0.25
2/10/17,2017,2,10,,1.18422246,1.27,,1.37,,0.76
2/11/17,2017,2,11,,1.232105732,1.27,,1.44,,1.78
2/12/17,2017,2,12,,0.495321989,0.51,,0.61,,1.02
2/13/17,2017,2,13,,0.75164783,1.02,,0.95,,1.02
2/14/17,2017,2,14,,0.994044542,1.27,,1.30,,1.02
2/15/17,2017,2,15,,1.150868297,1.52,,1.57,,1.27
2/16/17,2017,2,16,,2.03382802,2.79,,2.96,,1.27
2/17/17,2017,2,17,,1.052240849,1.78,,1.73,,1.27
2/18/17,2017,2,18,,0.927295804,1.27,,1.63,,0.51
2/19/17,2017,2,19,,0.975690484,1.52,,1.60,,1.02
2/20/17,2017,2,20,,1.159561515,1.52,,1.77,,1.02
2/21/17,2017,2,21,,1.875624895,2.54,,2.60,,1.78
2/22/17,2017,2,22,,1.060314775,1.52,,1.62,,1.52
2/23/17,2017,2,23,,0.38062644,0.51,,0.62,,1.27
2/24/17,2017,2,24,,0.839604259,1.27,,1.40,,2.03
2/25/17,2017,2,25,,0.785416245,1.27,,1.38,,1.52
2/26/17,2017,2,26,,0.924606264,1.78,,1.71,,1.52
2/27/17,2017,2,27,,0.511888444,1.02,,1.01,,1.02
2/28/17,2017,2,28,,0.852256179,1.52,,1.48,,1.27
3/1/17,2017,3,1,,1.1257025,2.03,,2.06,,1.52
3/2/17,2017,3,2,,0.911301851,1.78,,1.81,,1.52
3/3/17,2017,3,3,,0.586443961,1.27,,1.24,,1.02
3/4/17,2017,3,4,,0.782090366,1.78,,1.73,,1.27
3/5/17,2017,3,5,,0.75943327,1.78,,1.78,,1.27
3/6/17,2017,3,6,,0.859108984,2.03,,2.14,,2.03
3/7/17,2017,3,7,,0.356138945,1.02,,0.95,,0.76
3/8/17,2017,3,8,,1.24708128,2.79,,2.76,,1.52
3/9/17,2017,3,9,,1.384749889,3.05,,3.18,,1.78
3/10/17,2017,3,10,,0.733580351,1.78,,1.88,,1.27
3/11/17,2017,3,11,,1.009002805,2.79,,2.75,,2.29
3/12/17,2017,3,12,,1.499839902,4.32,,4.45,,3.56
3/13/17,2017,3,13,,1.22428906,4.06,,4.14,,3.05
3/14/17,2017,3,14,,1.141829491,4.06,,4.30,,2.79
3/15/17,2017,3,15,,0.987580657,3.81,,4.09,,2.79
3/16/17,2017,3,16,,0.956507027,4.06,,4.18,,3.56
3/17/17,2017,3,17,,1.020557761,4.57,,4.64,,3.56
3/18/17,2017,3,18,,0.962575853,4.32,,4.51,,2.79
3/19/17,2017,3,19,,0.666601241,3.05,,3.16,,2.29
3/20/17,2017,3,20,,0.989267588,3.81,,3.82,,3.05
3/21/17,2017,3,21,,1.356918931,5.33,,5.40,,4.06
3/22/17,2017,3,22,,0.816605449,2.29,,2.43,,2.29
3/23/17,2017,3,23,,1.559654951,3.81,,4.01,,4.06
3/24/17,2017,3,24,,1.606873274,4.32,,4.37,,3.30
3/25/17,2017,3,25,,1.406562567,2.79,,2.96,,2.79
3/26/17,2017,3,26,,1.641949296,3.56,,3.52,,2.79
3/27/17,2017,3,27,,1.322089314,3.05,,3.05,,3.05
3/28/17,2017,3,28,,2.069568872,3.81,,4.02,,3.81
3/29/17,2017,3,29,,1.739263773,3.56,,3.71,,2.79
3/30/17,2017,3,30,,0.909698009,2.03,,2.08,,1.78
3/31/17,2017,3,31,,1.897629142,3.30,,3.38,,3.30
4/1/17,2017,4,1,,2.539951563,4.06,,4.14,,3.56
4/2/17,2017,4,2,,2.664271832,4.83,,4.95,,4.32
4/3/17,2017,4,3,,2.142540455,4.32,,4.54,,4.57
4/4/17,2017,4,4,,1.611155748,3.56,,3.77,,3.56
4/5/17,2017,4,5,,1.963103652,4.83,,4.90,,3.56
4/6/17,2017,4,6,,1.896311283,4.57,,4.96,,2.29
4/7/17,2017,4,7,,1.516221881,3.81,,4.04,,2.29
4/8/17,2017,4,8,,0.767007589,1.78,,1.81,,2.03
4/9/17,2017,4,9,,2.109433413,3.81,,3.96,,4.32
4/10/17,2017,4,10,,2.039549351,4.06,,4.09,,3.81
4/11/17,2017,4,11,,1.545191884,3.05,,3.26,,2.54
4/12/17,2017,4,12,,3.006567955,6.35,,6.51,,4.83
4/13/17,2017,4,13,,2.003742456,4.57,,4.52,,3.30
4/14/17,2017,4,14,,1.30688858,2.54,,2.47,,2.79
4/15/17,2017,4,15,,1.919117928,3.56,,3.66,,3.81
4/16/17,2017,4,16,,2.901024342,5.59,,5.71,,4.32
4/17/17,2017,4,17,,1.84432447,3.56,,3.78,,2.79
4/18/17,2017,4,18,,0.844876587,1.52,,1.57,,1.27
4/19/17,2017,4,19,,2.546096325,4.06,,4.06,,3.81
4/20/17,2017,4,20,,2.13380456,3.56,,3.55,,3.56
4/21/17,2017,4,21,,4.987516403,4.83,,4.99,,4.83
4/22/17,2017,4,22,,6.108148098,5.84,,6.11,,5.08
4/23/17,2017,4,23,,4.805446148,4.57,,4.81,,3.81
4/24/17,2017,4,24,,2.472802877,2.54,,2.58,,2.79
4/25/17,2017,4,25,,5.080221653,5.08,,5.12,,5.33
4/26/17,2017,4,26,,2.275519133,2.54,,2.54,,2.29
4/27/17,2017,4,27,,4.077572346,4.32,,4.32,,5.33
4/28/17,2017,4,28,,4.349311829,4.83,,4.96,,5.08
4/29/17,2017,4,29,,4.548170567,5.33,,5.59,,5.08
4/30/17,2017,4,30,,3.813767672,4.83,,5.02,,4.06
5/1/17,2017,5,1,,4.783814907,6.35,,6.61,,6.10
5/2/17,2017,5,2,,4.529056549,6.60,,6.73,,6.10
5/3/17,2017,5,3,,4.158705711,6.35,,6.46,,5.84
5/4/17,2017,5,4,,4.62083292,7.11,,7.34,,6.10
5/5/17,2017,5,5,,4.592003345,7.11,,7.35,,6.10
5/6/17,2017,5,6,,1.568007112,2.54,,2.45,,2.79
5/7/17,2017,5,7,,2.785083771,4.06,,4.19,,4.83
5/8/17,2017,5,8,,4.000291348,5.33,,5.48,,5.59
5/9/17,2017,5,9,,5.265454292,6.86,,7.11,,6.35
5/10/17,2017,5,10,,4.960087299,6.35,,6.55,,5.84
5/11/17,2017,5,11,,6.671844959,8.13,,8.53,,6.86
5/12/17,2017,5,12,,5.945767879,7.11,,7.26,,6.86
5/13/17,2017,5,13,,3.979195833,4.57,,4.73,,5.59
5/14/17,2017,5,14,,3.973609209,4.57,,4.67,,5.33
5/15/17,2017,5,15,,5.586767673,6.35,,6.50,,6.10
5/16/17,2017,5,16,,3.794829845,4.32,,4.34,,4.06
5/17/17,2017,5,17,,2.489530802,2.79,,2.74,,3.30
5/18/17,2017,5,18,,3.997585058,4.32,,4.34,,4.57
5/19/17,2017,5,19,,4.734336853,5.08,,5.11,,4.57
5/20/17,2017,5,20,,5.597290516,5.84,,5.97,,5.33
5/21/17,2017,5,21,,4.837481499,4.83,,4.84,,4.83
5/22/17,2017,5,22,,7.00874567,6.86,,7.00,,6.60
5/23/17,2017,5,23,,7.620254517,7.37,,7.56,,7.11
5/24/17,2017,5,24,,10.17491531,9.65,,10.02,,9.14
5/25/17,2017,5,25,,7.061468124,6.60,,6.90,,7.37
5/26/17,2017,5,26,,3.353888512,3.30,,3.26,,3.81
5/27/17,2017,5,27,,5.835411072,5.59,,5.65,,6.10
5/28/17,2017,5,28,,7.059945107,6.60,,6.80,,6.35
5/29/17,2017,5,29,,8.076375961,7.37,,7.73,,7.11
5/30/17,2017,5,30,,8.47382164,7.87,,8.06,,7.37
5/31/17,2017,5,31,,10.2055521,9.40,,9.63,,8.38
6/1/17,2017,6,1,,6.517192364,5.84,,6.10,,6.10
6/2/17,2017,6,2,,6.999440193,6.35,,6.50,,6.86
6/3/17,2017,6,3,,8.868981361,7.87,,8.21,,7.62
6/4/17,2017,6,4,,10.00776196,8.89,,9.27,,8.64
6/5/17,2017,6,5,,8.380571365,7.62,,7.76,,8.13
6/6/17,2017,6,6,,9.642017365,8.64,,8.93,,8.64
6/7/17,2017,6,7,,11.66770458,10.41,,10.80,,9.40
6/8/17,2017,6,8,,11.13577938,9.91,,10.31,,9.40
6/9/17,2017,6,9,,4.369376659,3.81,,4.05,,4.57
6/10/17,2017,6,10,,6.228738785,5.59,,5.77,,6.86
6/11/17,2017,6,11,,6.690701485,6.10,,6.20,,6.60
6/12/17,2017,6,12,,2.538244486,2.29,,2.35,,2.54
6/13/17,2017,6,13,,5.826161861,5.33,,5.39,,6.10
6/14/17,2017,6,14,,6.618790627,5.84,,6.13,,6.10
6/15/17,2017,6,15,,7.212443352,6.35,,6.68,,6.10
6/16/17,2017,6,16,,8.274641037,7.37,,7.66,,7.11
6/17/17,2017,6,17,,9.400510788,8.38,,8.70,,8.89
6/18/17,2017,6,18,,9.507208824,8.38,,8.80,,8.64
6/19/17,2017,6,19,,9.194164276,8.13,,8.51,,8.13
6/20/17,2017,6,20,,9.946721077,8.64,,9.21,,8.38
6/21/17,2017,6,21,,11.97319698,10.67,,11.09,,10.41
6/22/17,2017,6,22,,12.39614201,10.92,,11.48,,11.68
6/23/17,2017,6,23,,9.130821228,8.13,,8.45,,8.89
6/24/17,2017,6,24,,9.209047318,8.13,,8.53,,8.89
6/25/17,2017,6,25,,10.02570438,8.89,,9.28,,9.14
6/26/17,2017,6,26,,9.832637787,8.64,,9.10,,8.38
6/27/17,2017,6,27,,9.863811493,8.64,,9.13,,8.89
6/28/17,2017,6,28,,9.446540833,8.38,,8.75,,8.89
6/29/17,2017,6,29,,9.466110229,8.38,,8.76,,9.14
6/30/17,2017,6,30,,8.248458862,7.37,,7.64,,7.87
7/1/17,2017,7,1,,8.948009491,7.87,,8.29,,7.87
7/2/17,2017,7,2,,8.99826622,7.87,,8.33,,8.13
7/3/17,2017,7,3,,9.243049622,8.13,,8.60,,8.38
7/4/17,2017,7,4,,9.361616135,8.38,,8.76,,8.64
7/5/17,2017,7,5,,8.759288788,7.87,,8.23,,8.13
7/6/17,2017,7,6,,9.323279381,8.38,,8.80,,8.89
